fecha,tuits_negativos,indice,recoleccion_promedio,tipo_usuario,lugar,tuits_positivos
14/09/20,4375.00,1.99,1864.71,locales,BC,8678.00
21/09/20,4100.00,1.90,1694.00,locales,BC,7758.00
28/09/20,4007.00,1.89,1651.00,locales,BC,7550.00
05/10/20,3857.00,2.00,1640.00,locales,BC,7623.00
12/10/20,4093.00,1.88,1676.86,locales,BC,7645.00
19/10/20,4238.00,1.88,1737.71,locales,BC,7926.00
26/10/20,3805.00,1.89,1565.57,locales,BC,7154.00
02/11/20,4070.00,1.93,1705.00,locales,BC,7865.00
09/11/20,3531.00,1.98,1498.29,locales,BC,6957.00
16/11/20,3391.00,2.00,1447.14,locales,BC,6739.00
23/11/20,3598.00,2.00,1541.14,locales,BC,7190.00
30/11/20,3924.00,1.98,1662.86,locales,BC,7716.00
07/12/20,3550.00,2.05,1544.00,locales,BC,7258.00
14/12/20,2830.00,2.00,1412.83,locales,BC,5647.00
21/12/20,3194.00,2.29,1487.14,locales,BC,7216.00
28/12/20,3132.00,2.44,1533.57,locales,BC,7603.00
04/01/21,4020.00,1.97,1708.14,locales,BC,7937.00
11/01/21,3744.00,1.79,1489.86,locales,BC,6685.00
18/01/21,3674.00,1.85,1485.43,locales,BC,6724.00
25/01/21,3548.00,1.85,1441.71,locales,BC,6544.00
01/02/21,2543.00,1.92,1477.80,locales,BC,4846.00
28/12/15,6137.00,2.79,7749.33,locales,MEX,17111.00
04/01/16,18177.00,2.58,9290.57,locales,MEX,46857.00
11/01/16,27169.00,2.03,11226.14,locales,MEX,51414.00
18/01/16,18996.00,2.34,9052.29,locales,MEX,44370.00
25/01/16,18431.00,2.42,8982.71,locales,MEX,44448.00
01/02/16,17342.00,2.90,9642.29,locales,MEX,50154.00
08/02/16,19236.00,2.93,10764.14,locales,MEX,56113.00
15/02/16,19026.00,2.47,9437.14,locales,MEX,47034.00
22/02/16,17174.00,2.67,8966.57,locales,MEX,45592.00
29/02/16,19660.00,2.76,10557.86,locales,MEX,54245.00
07/03/16,21413.00,2.37,10180.86,locales,MEX,49853.00
14/03/16,20809.00,2.40,10000.29,locales,MEX,49193.00
21/03/16,19169.00,2.35,9132.00,locales,MEX,44755.00
28/03/16,21874.00,2.25,10131.43,locales,MEX,49046.00
04/04/16,24273.00,2.37,11624.00,locales,MEX,57095.00
11/04/16,21955.00,2.41,10672.57,locales,MEX,52753.00
18/04/16,21853.00,2.42,10618.29,locales,MEX,52475.00
25/04/16,23063.00,2.52,11580.86,locales,MEX,58003.00
02/05/16,24000.00,2.61,12392.43,locales,MEX,62747.00
09/05/16,25591.00,2.61,13218.00,locales,MEX,66935.00
16/05/16,25111.00,2.44,12339.43,locales,MEX,61265.00
23/05/16,29260.00,2.20,13404.86,locales,MEX,64574.00
30/05/16,27210.00,2.46,13447.00,locales,MEX,66919.00
06/06/16,25322.00,2.63,13055.14,locales,MEX,66064.00
13/06/16,26769.00,2.01,11455.71,locales,MEX,53421.00
20/06/16,24827.00,2.22,11368.29,locales,MEX,54751.00
27/06/16,24546.00,2.25,11348.14,locales,MEX,54891.00
04/07/16,20870.00,2.38,9826.14,locales,MEX,47913.00
11/07/16,21703.00,2.43,10527.29,locales,MEX,51988.00
18/07/16,21691.00,2.56,10922.00,locales,MEX,54763.00
25/07/16,22880.00,2.40,11060.71,locales,MEX,54545.00
01/08/16,23508.00,2.45,11599.29,locales,MEX,57687.00
08/08/16,21993.00,2.73,11674.71,locales,MEX,59730.00
15/08/16,22180.00,2.33,10535.14,locales,MEX,51566.00
22/08/16,22023.00,2.24,10158.29,locales,MEX,49085.00
29/08/16,23852.00,2.16,10668.57,locales,MEX,50828.00
05/09/16,22406.00,2.31,10611.43,locales,MEX,51874.00
12/09/16,20601.00,2.25,9528.86,locales,MEX,46101.00
19/09/16,21262.00,2.17,9627.00,locales,MEX,46127.00
26/09/16,21721.00,2.20,9869.71,locales,MEX,47367.00
03/10/16,19092.00,2.43,9390.43,locales,MEX,46641.00
10/10/16,19109.00,2.23,8778.71,locales,MEX,42342.00
17/10/16,19552.00,2.16,8832.00,locales,MEX,42272.00
24/10/16,18722.00,2.24,8587.71,locales,MEX,41392.00
31/10/16,19642.00,2.10,8678.14,locales,MEX,41105.00
07/11/16,21698.00,1.98,9101.57,locales,MEX,42013.00
14/11/16,18431.00,2.10,8151.00,locales,MEX,38626.00
21/11/16,18874.00,2.07,8277.71,locales,MEX,39070.00
28/11/16,19424.00,2.10,8528.71,locales,MEX,40277.00
05/12/16,18768.00,2.14,8365.57,locales,MEX,39791.00
12/12/16,16229.00,2.14,7283.29,locales,MEX,34754.00
19/12/16,17557.00,2.24,8041.71,locales,MEX,38735.00
26/12/16,16157.00,2.32,7554.86,locales,MEX,36727.00
02/01/17,22522.00,1.96,9223.14,locales,MEX,42040.00
09/01/17,19360.00,2.17,8708.57,locales,MEX,41600.00
16/01/17,18427.00,2.14,8190.71,locales,MEX,38908.00
23/01/17,19128.00,2.14,8520.00,locales,MEX,40512.00
30/01/17,16745.00,2.30,7845.57,locales,MEX,38174.00
06/02/17,16364.00,2.26,7579.43,locales,MEX,36692.00
13/02/17,15818.00,2.29,7419.57,locales,MEX,36119.00
20/02/17,17757.00,2.22,8143.86,locales,MEX,39250.00
27/02/17,16025.00,2.24,7397.86,locales,MEX,35760.00
06/03/17,16836.00,2.16,7569.86,locales,MEX,36153.00
13/03/17,15925.00,2.16,7160.00,locales,MEX,34195.00
20/03/17,15515.00,2.21,7103.14,locales,MEX,34207.00
27/03/17,15078.00,2.28,7048.29,locales,MEX,34260.00
03/04/17,15380.00,2.24,7114.29,locales,MEX,34420.00
10/04/17,14180.00,2.22,6524.57,locales,MEX,31492.00
17/04/17,16639.00,2.26,7728.43,locales,MEX,37460.00
24/04/17,16387.00,2.58,8330.43,locales,MEX,41926.00
01/05/17,16292.00,2.44,7986.00,locales,MEX,39610.00
08/05/17,22018.00,2.09,9533.00,locales,MEX,44713.00
15/05/17,21544.00,2.70,11410.71,locales,MEX,58331.00
22/05/17,17157.00,2.33,8138.86,locales,MEX,39815.00
29/05/17,17795.00,2.45,8757.00,locales,MEX,43504.00
05/06/17,16672.00,2.26,7710.29,locales,MEX,37300.00
12/06/17,16547.00,2.25,7647.14,locales,MEX,36983.00
19/06/17,17684.00,2.31,8323.71,locales,MEX,40582.00
26/06/17,17884.00,2.17,8071.71,locales,MEX,38618.00
03/07/17,16775.00,2.28,7840.29,locales,MEX,38107.00
10/07/17,17867.00,2.28,8341.71,locales,MEX,40525.00
17/07/17,17245.00,2.38,8308.14,locales,MEX,40912.00
24/07/17,15984.00,2.20,7270.71,locales,MEX,34911.00
31/07/17,15057.00,2.32,7130.71,locales,MEX,34858.00
07/08/17,16685.00,2.22,7651.00,locales,MEX,36872.00
14/08/17,17249.00,2.22,7937.57,locales,MEX,38314.00
21/08/17,17552.00,2.13,7835.71,locales,MEX,37298.00
28/08/17,17546.00,2.12,7801.57,locales,MEX,37065.00
04/09/17,20884.00,2.01,8867.43,locales,MEX,41188.00
11/09/17,17810.00,2.14,7986.14,locales,MEX,38093.00
18/09/17,26371.00,1.81,10532.43,locales,MEX,47356.00
25/09/17,19757.00,2.02,8476.71,locales,MEX,39580.00
02/10/17,18726.00,1.99,7992.57,locales,MEX,37222.00
09/10/17,16070.00,2.08,7052.00,locales,MEX,33294.00
16/10/17,15540.00,2.06,6767.14,locales,MEX,31830.00
23/10/17,15995.00,2.05,6945.29,locales,MEX,32622.00
30/10/17,15264.00,2.07,6696.00,locales,MEX,31608.00
06/11/17,14957.00,2.11,6609.29,locales,MEX,31308.00
13/11/17,18370.00,2.02,7930.57,locales,MEX,37144.00
20/11/17,13123.00,2.07,5689.71,locales,MEX,26705.00
27/11/17,11872.00,2.00,5086.71,locales,MEX,23735.00
04/12/17,11436.00,2.07,5011.43,locales,MEX,23644.00
11/12/17,12093.00,2.04,5262.29,locales,MEX,24743.00
18/12/17,11749.00,2.15,5240.00,locales,MEX,24931.00
25/12/17,11372.00,2.20,5181.57,locales,MEX,24899.00
01/01/18,14058.00,2.03,5300.88,locales,MEX,28349.00
08/01/18,13137.00,2.10,5812.29,locales,MEX,27549.00
15/01/18,12594.00,2.09,5556.86,locales,MEX,26304.00
22/01/18,12519.00,2.12,5576.86,locales,MEX,26519.00
29/01/18,12721.00,2.16,5739.71,locales,MEX,27457.00
05/02/18,11897.00,2.17,5368.71,locales,MEX,25684.00
12/02/18,12237.00,2.26,5677.86,locales,MEX,27508.00
19/02/18,13151.00,2.06,5709.86,locales,MEX,26818.00
26/02/18,12475.00,2.29,5844.57,locales,MEX,28437.00
05/03/18,11758.00,2.16,5289.14,locales,MEX,25266.00
12/03/18,12137.00,2.14,5410.29,locales,MEX,25735.00
19/03/18,12844.00,2.04,5573.43,locales,MEX,26170.00
26/03/18,11672.00,2.12,5194.43,locales,MEX,24689.00
02/04/18,13023.00,2.13,5815.43,locales,MEX,27685.00
09/04/18,12739.00,2.12,5633.29,locales,MEX,26694.00
16/04/18,15755.00,2.14,6918.29,locales,MEX,32673.00
23/04/18,13544.00,2.05,5893.86,locales,MEX,27713.00
30/04/18,14021.00,2.08,6149.43,locales,MEX,29025.00
07/05/18,13810.00,2.11,6134.00,locales,MEX,29128.00
14/05/18,15630.00,2.09,6793.71,locales,MEX,31926.00
21/05/18,13081.00,2.09,5764.29,locales,MEX,27269.00
28/05/18,13409.00,2.10,5940.86,locales,MEX,28177.00
04/06/18,14605.00,2.02,6300.00,locales,MEX,29495.00
11/06/18,16788.00,2.08,7331.71,locales,MEX,34534.00
18/06/18,13901.00,2.11,6141.29,locales,MEX,29088.00
25/06/18,16353.00,2.04,6986.71,locales,MEX,32554.00
02/07/18,14441.00,1.98,6085.14,locales,MEX,28155.00
09/07/18,12164.00,2.27,5681.14,locales,MEX,27604.00
16/07/18,12783.00,1.97,5417.14,locales,MEX,25137.00
23/07/18,12528.00,2.00,5380.29,locales,MEX,25134.00
30/07/18,12430.00,1.99,5304.57,locales,MEX,24702.00
06/08/18,12508.00,2.00,5345.00,locales,MEX,24907.00
13/08/18,12472.00,1.97,5283.57,locales,MEX,24513.00
20/08/18,12695.00,1.97,5374.29,locales,MEX,24925.00
27/08/18,12366.00,1.96,5215.29,locales,MEX,24141.00
03/09/18,12700.00,1.98,5364.14,locales,MEX,24849.00
10/09/18,12939.00,1.93,5416.71,locales,MEX,24978.00
17/09/18,12771.00,1.85,5190.57,locales,MEX,23563.00
24/09/18,13076.00,1.80,5214.71,locales,MEX,23427.00
01/10/18,12072.00,1.99,5156.43,locales,MEX,24023.00
08/10/18,12109.00,1.92,5050.00,locales,MEX,23241.00
15/10/18,12186.00,1.95,5121.86,locales,MEX,23667.00
22/10/18,13773.00,1.91,5716.14,locales,MEX,26240.00
29/10/18,13472.00,1.83,5414.00,locales,MEX,24426.00
05/11/18,12964.00,1.88,5339.00,locales,MEX,24409.00
12/11/18,12965.00,1.88,5283.00,locales,MEX,24016.00
19/11/18,12777.00,1.97,5418.71,locales,MEX,25154.00
26/11/18,14547.00,1.81,5811.43,locales,MEX,26133.00
03/12/18,13271.00,1.85,5404.71,locales,MEX,24562.00
10/12/18,13515.00,1.79,5394.43,locales,MEX,24246.00
17/12/18,12484.00,1.82,5008.29,locales,MEX,22574.00
24/12/18,12242.00,1.87,5014.14,locales,MEX,22857.00
31/12/18,12548.00,2.03,5372.29,locales,MEX,25058.00
07/01/19,17269.00,1.59,6362.43,locales,MEX,27268.00
14/01/19,15849.00,1.76,6220.86,locales,MEX,27697.00
21/01/19,14797.00,1.88,6054.29,locales,MEX,27583.00
28/01/19,14355.00,1.81,5758.86,locales,MEX,25957.00
04/02/19,13495.00,1.84,5472.57,locales,MEX,24813.00
11/02/19,14095.00,1.80,5598.57,locales,MEX,25095.00
18/02/19,14589.00,1.93,6111.57,locales,MEX,28192.00
25/02/19,13326.00,1.87,5453.14,locales,MEX,24846.00
04/03/19,12081.00,1.90,5003.57,locales,MEX,22944.00
11/03/19,11496.00,1.92,4772.43,locales,MEX,21911.00
18/03/19,11653.00,1.97,4933.00,locales,MEX,22878.00
25/03/19,12961.00,1.89,5334.29,locales,MEX,24379.00
01/04/19,13313.00,1.82,5360.71,locales,MEX,24212.00
08/04/19,12961.00,1.85,5270.43,locales,MEX,23932.00
15/04/19,12845.00,1.76,5044.00,locales,MEX,22463.00
22/04/19,14107.00,1.87,5786.14,locales,MEX,26396.00
29/04/19,13335.00,1.86,5427.71,locales,MEX,24659.00
06/05/19,13147.00,2.03,5681.57,locales,MEX,26624.00
13/05/19,15341.00,1.69,5869.86,locales,MEX,25748.00
20/05/19,14356.00,1.69,5511.43,locales,MEX,24224.00
27/05/19,13273.00,1.82,5340.71,locales,MEX,24112.00
03/06/19,11624.00,1.70,5230.00,locales,MEX,19756.00
10/06/19,12957.00,1.73,5021.00,locales,MEX,22190.00
17/06/19,14116.00,1.70,5441.86,locales,MEX,23977.00
24/06/19,13352.00,1.80,5331.00,locales,MEX,23965.00
01/07/19,13325.00,1.78,5288.71,locales,MEX,23696.00
08/07/19,12927.00,1.75,5057.29,locales,MEX,22474.00
15/07/19,14080.00,1.72,5461.71,locales,MEX,24152.00
22/07/19,12320.00,1.89,5082.71,locales,MEX,23259.00
29/07/19,11643.00,1.90,4815.14,locales,MEX,22063.00
05/08/19,11374.00,1.87,4658.00,locales,MEX,21232.00
12/08/19,12234.00,1.70,4701.86,locales,MEX,20679.00
19/08/19,11679.00,1.95,4913.14,locales,MEX,22713.00
26/08/19,11673.00,1.93,4873.14,locales,MEX,22439.00
02/09/19,11114.00,1.96,4687.43,locales,MEX,21698.00
09/09/19,10992.00,2.03,4743.43,locales,MEX,22212.00
16/09/19,12175.00,1.93,5092.43,locales,MEX,23472.00
23/09/19,13690.00,1.81,5449.29,locales,MEX,24455.00
30/09/19,12258.00,1.90,5077.29,locales,MEX,23283.00
07/10/19,12267.00,1.94,5121.29,locales,MEX,23582.00
14/10/19,13894.00,1.74,5336.86,locales,MEX,23464.00
21/10/19,11600.00,2.01,4976.14,locales,MEX,23233.00
28/10/19,12027.00,1.96,5091.86,locales,MEX,23616.00
04/11/19,13737.00,1.81,5482.00,locales,MEX,24637.00
11/11/19,13785.00,1.85,5608.43,locales,MEX,25474.00
18/11/19,12006.00,2.02,5170.29,locales,MEX,24186.00
25/11/19,13179.00,1.89,5426.57,locales,MEX,24807.00
02/12/19,12018.00,1.98,5110.43,locales,MEX,23755.00
09/12/19,10988.00,1.99,4683.29,locales,MEX,21795.00
16/12/19,10473.00,1.99,4468.71,locales,MEX,20808.00
23/12/19,10771.00,2.06,4661.43,locales,MEX,21859.00
30/12/19,10323.00,2.16,4638.86,locales,MEX,22149.00
06/01/20,12210.00,1.89,5040.57,locales,MEX,23074.00
13/01/20,12294.00,2.00,5253.57,locales,MEX,24481.00
20/01/20,11574.00,1.93,4842.00,locales,MEX,22320.00
27/01/20,12400.00,1.95,5222.57,locales,MEX,24158.00
03/02/20,10726.00,1.97,5311.17,locales,MEX,21141.00
10/02/20,12282.00,2.02,5284.29,locales,MEX,24708.00
17/02/20,14297.00,1.70,5473.57,locales,MEX,24018.00
24/02/20,12801.00,1.93,5357.71,locales,MEX,24703.00
02/03/20,12381.00,1.90,5127.43,locales,MEX,23511.00
09/03/20,14109.00,1.68,5399.14,locales,MEX,23685.00
16/03/20,17268.00,1.64,6503.57,locales,MEX,28257.00
23/03/20,17546.00,1.70,6770.43,locales,MEX,29847.00
30/03/20,18118.00,1.72,7012.43,locales,MEX,30969.00
06/04/20,17122.00,1.71,6612.57,locales,MEX,29166.00
13/04/20,17202.00,1.70,6624.29,locales,MEX,29168.00
20/04/20,16853.00,1.87,6881.57,locales,MEX,31318.00
27/04/20,16280.00,1.82,6553.71,locales,MEX,29596.00
04/05/20,14188.00,1.80,6593.83,locales,MEX,25375.00
11/05/20,16010.00,1.98,6797.57,locales,MEX,31573.00
18/05/20,16629.00,1.93,6955.00,locales,MEX,32056.00
25/05/20,16369.00,2.02,7057.86,locales,MEX,33036.00
01/06/20,17636.00,1.95,7416.71,locales,MEX,34281.00
08/06/20,16493.00,2.05,7139.43,locales,MEX,33483.00
15/06/20,17632.00,1.94,7345.43,locales,MEX,33786.00
22/06/20,16728.00,2.09,7355.43,locales,MEX,34760.00
29/06/20,15008.00,2.06,6544.71,locales,MEX,30805.00
06/07/20,13853.00,2.22,6367.71,locales,MEX,30721.00
13/07/20,13898.00,2.18,6306.86,locales,MEX,30250.00
20/07/20,13296.00,2.08,5841.57,locales,MEX,27595.00
27/07/20,13908.00,2.16,6263.43,locales,MEX,29936.00
03/08/20,12489.00,2.36,5996.71,locales,MEX,29488.00
10/08/20,12918.00,2.17,5834.43,locales,MEX,27923.00
17/08/20,14016.00,2.14,6234.43,locales,MEX,29625.00
24/08/20,9315.00,2.31,5083.83,locales,MEX,21188.00
31/08/20,11796.00,2.29,5513.00,locales,MEX,26795.00
07/09/20,12819.00,2.19,5816.86,locales,MEX,27899.00
14/09/20,12023.00,2.24,5568.86,locales,MEX,26959.00
21/09/20,12791.00,2.24,5902.71,locales,MEX,28528.00
28/09/20,12712.00,2.18,5720.86,locales,MEX,27334.00
05/10/20,12155.00,2.29,5677.29,locales,MEX,27586.00
12/10/20,11697.00,2.28,5420.71,locales,MEX,26248.00
19/10/20,13381.00,2.29,6190.29,locales,MEX,29951.00
26/10/20,12244.00,2.32,5746.43,locales,MEX,27981.00
02/11/20,12218.00,2.39,5897.86,locales,MEX,29067.00
09/11/20,11542.00,2.32,5414.71,locales,MEX,26361.00
16/11/20,11469.00,2.48,5638.71,locales,MEX,28002.00
23/11/20,12631.00,2.41,6114.43,locales,MEX,30170.00
30/11/20,12511.00,2.49,6228.14,locales,MEX,31086.00
07/12/20,13024.00,2.20,5946.43,locales,MEX,28601.00
14/12/20,9588.00,2.32,5292.67,locales,MEX,22168.00
21/12/20,9678.00,2.64,4970.00,locales,MEX,25112.00
28/12/20,10043.00,2.70,5246.29,locales,MEX,26681.00
04/01/21,11668.00,2.30,5499.29,locales,MEX,26827.00
11/01/21,11371.00,2.40,5516.29,locales,MEX,27243.00
18/01/21,11584.00,2.22,5289.86,locales,MEX,25445.00
25/01/21,11002.00,2.31,5186.29,locales,MEX,25302.00
01/02/21,7921.00,2.40,5371.40,locales,MEX,18936.00
28/12/15,3141.00,2.54,3685.33,locales,GTO,7915.00
04/01/16,8746.00,2.17,3959.00,locales,GTO,18967.00
11/01/16,7463.00,2.43,3651.86,locales,GTO,18100.00
18/01/16,7739.00,2.19,3514.29,locales,GTO,16861.00
25/01/16,7555.00,2.24,3479.71,locales,GTO,16803.00
01/02/16,7666.00,2.28,3582.86,locales,GTO,17414.00
08/02/16,7522.00,2.62,3882.71,locales,GTO,19657.00
15/02/16,7647.00,2.16,3446.71,locales,GTO,16480.00
22/02/16,7011.00,2.16,3104.29,locales,GTO,14719.00
29/02/16,7762.00,2.28,3637.00,locales,GTO,17697.00
07/03/16,8601.00,2.20,3913.43,locales,GTO,18793.00
14/03/16,7963.00,2.14,3574.00,locales,GTO,17055.00
21/03/16,7793.00,2.18,3536.86,locales,GTO,16965.00
28/03/16,8971.00,2.08,3937.29,locales,GTO,18590.00
04/04/16,8755.00,2.00,3748.14,locales,GTO,17482.00
11/04/16,8867.00,1.99,3773.43,locales,GTO,17547.00
18/04/16,8750.00,1.97,3710.57,locales,GTO,17224.00
25/04/16,8204.00,2.12,3655.71,locales,GTO,17386.00
02/05/16,8756.00,2.27,4086.86,locales,GTO,19852.00
09/05/16,9324.00,2.11,4125.14,locales,GTO,19552.00
16/05/16,9411.00,2.01,4037.57,locales,GTO,18852.00
23/05/16,8543.00,2.09,3763.14,locales,GTO,17799.00
30/05/16,9125.00,2.28,4256.86,locales,GTO,20673.00
06/06/16,8180.00,2.65,4235.43,locales,GTO,21468.00
13/06/16,9480.00,2.03,4072.29,locales,GTO,19026.00
20/06/16,9307.00,2.20,4243.14,locales,GTO,20395.00
27/06/16,9651.00,2.08,4245.29,locales,GTO,20066.00
04/07/16,7970.00,2.18,3528.14,locales,GTO,16727.00
11/07/16,8663.00,2.16,3909.00,locales,GTO,18700.00
18/07/16,8372.00,2.51,4197.86,locales,GTO,21013.00
25/07/16,9192.00,2.49,4594.57,locales,GTO,22970.00
01/08/16,9299.00,2.30,4385.71,locales,GTO,21401.00
08/08/16,8642.00,2.33,4104.14,locales,GTO,20087.00
15/08/16,7741.00,2.40,3740.86,locales,GTO,18445.00
22/08/16,8247.00,1.93,3431.14,locales,GTO,15771.00
29/08/16,7722.00,2.06,3347.14,locales,GTO,15708.00
05/09/16,8432.00,1.97,3578.57,locales,GTO,16618.00
12/09/16,7450.00,2.13,3320.71,locales,GTO,15795.00
19/09/16,7756.00,2.15,3488.29,locales,GTO,16662.00
26/09/16,8372.00,2.16,3756.14,locales,GTO,17921.00
03/10/16,7302.00,2.19,3327.57,locales,GTO,15991.00
10/10/16,6839.00,2.05,2972.14,locales,GTO,13966.00
17/10/16,7096.00,2.00,3028.43,locales,GTO,14103.00
24/10/16,7536.00,1.93,3133.14,locales,GTO,14396.00
31/10/16,7564.00,1.92,3154.00,locales,GTO,14514.00
07/11/16,7272.00,2.03,3128.00,locales,GTO,14624.00
14/11/16,7130.00,2.11,3159.57,locales,GTO,14987.00
21/11/16,7820.00,2.03,3344.71,locales,GTO,15593.00
28/11/16,7296.00,1.94,3060.14,locales,GTO,14125.00
05/12/16,6643.00,2.01,2850.71,locales,GTO,13312.00
12/12/16,6241.00,2.04,2711.71,locales,GTO,12741.00
19/12/16,7736.00,2.00,3298.43,locales,GTO,15353.00
26/12/16,7325.00,2.02,3140.57,locales,GTO,14659.00
02/01/17,8963.00,1.66,3374.71,locales,GTO,14660.00
09/01/17,8090.00,1.75,3169.86,locales,GTO,14099.00
16/01/17,7513.00,1.87,3070.43,locales,GTO,13980.00
23/01/17,7731.00,1.92,3213.43,locales,GTO,14763.00
30/01/17,6809.00,2.06,2975.86,locales,GTO,14022.00
06/02/17,6710.00,1.89,2767.29,locales,GTO,12661.00
13/02/17,6369.00,1.94,2671.00,locales,GTO,12328.00
20/02/17,6975.00,1.96,2943.71,locales,GTO,13631.00
27/02/17,5561.00,2.05,2421.29,locales,GTO,11388.00
06/03/17,6144.00,1.91,2557.43,locales,GTO,11758.00
13/03/17,5807.00,2.03,2509.86,locales,GTO,11762.00
20/03/17,5622.00,2.03,2428.00,locales,GTO,11374.00
27/03/17,5429.00,1.99,2312.00,locales,GTO,10755.00
03/04/17,5424.00,2.14,2422.14,locales,GTO,11531.00
